 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Precious Achiuwa\achiupr01,C,22,TOR,31,18,24.9,3.4,8.2,0.409,0.3,1.3,0.231,3.1,6.9,0.442,0.427,0.9,1.6,0.569,2.4,5.3,7.6,1.4,0.6,0.7,1.1,2.3,7.9
2,Steven Adams\adamsst01,C,28,MEM,41,40,25.5,2.6,4.9,0.535,0,0,,2.6,4.9,0.535,0.535,1.7,2.8,0.6,4.3,5,9.3,3,0.9,0.6,1.6,1.7,7
3,Bam Adebayo\adebaba01,C,24,MIA,18,18,32.9,7,13.5,0.519,0,0.1,0,7,13.4,0.521,0.519,4.7,6.2,0.759,2.7,7.4,10.2,3.2,1.1,0.3,2.9,3.3,18.7
4,Santi Aldama\aldamsa01,PF,21,MEM,23,0,10.7,1.4,3.7,0.372,0.2,1.5,0.114,1.2,2.2,0.549,0.395,0.5,0.8,0.579,1,1.7,2.6,0.6,0.1,0.3,0.3,1,3.4
5,LaMarcus Aldridge\aldrila01,C,36,BRK,29,10,22.9,5.7,10.1,0.565,0.4,1.2,0.343,5.3,8.9,0.595,0.586,1.5,1.8,0.846,1.5,4.1,5.6,0.8,0.4,1.1,0.9,1.7,13.3
6,Nickeil Alexander-Walker\alexani01,SG,23,NOP,40,18,26.8,4.9,13.2,0.371,2,6.5,0.309,2.9,6.7,0.431,0.447,1.2,1.7,0.701,0.8,2.6,3.4,2.6,0.9,0.3,1.7,1.8,12.9
7,Grayson Allen\allengr01,SG,26,MIL,38,37,28.3,4.2,9.9,0.423,2.7,7,0.392,1.4,2.9,0.495,0.561,1,1.2,0.844,0.5,2.9,3.4,1.3,0.8,0.4,0.6,1.5,12.1
8,Jarrett Allen\allenja01,C,23,CLE,37,37,32.6,6.8,9.8,0.694,0,0.2,0.125,6.8,9.6,0.707,0.696,3,4.4,0.689,3.3,7.6,11,1.8,0.9,1.4,1.9,1.8,16.6
9,Jose Alvarado\alvarjo01,PG,23,NOP,16,0,8.2,0.8,2.4,0.308,0.4,1.4,0.273,0.4,1.1,0.353,0.385,0.6,0.9,0.643,0.3,0.8,1.1,1.4,0.8,0.1,0.2,0.9,2.4
10,Justin Anderson\anderju01,SF,28,TOT,6,0,12.8,1,3.2,0.316,0.5,2.5,0.2,0.5,0.7,0.75,0.395,1,1.2,0.857,0.3,1.3,1.7,1.5,0.3,0.2,0.5,1.5,3.5
10,Justin Anderson\anderju01,SF,28,CLE,3,0,15.7,1.3,2.7,0.5,0.7,2,0.333,0.7,0.7,1,0.625,1,1.3,0.75,0,2,2,2,0.3,0,0.7,1.3,4.3
10,Justin Anderson\anderju01,SF,28,IND,3,0,10,0.7,3.7,0.182,0.3,3,0.111,0.3,0.7,0.5,0.227,1,1,1,0.7,0.7,1.3,1,0.3,0.3,0.3,1.7,2.7
11,Kyle Anderson\anderky01,PF,28,MEM,37,8,22.5,3.3,7.5,0.437,0.7,2,0.356,2.6,5.5,0.466,0.484,1.1,1.6,0.661,0.9,4.4,5.3,2.6,1.1,0.6,1,1.5,8.3
12,Giannis Antetokounmpo\antetgi01,PF,27,MIL,36,36,32.5,9.9,18.4,0.539,1.1,3.9,0.281,8.8,14.5,0.607,0.568,7.6,10.7,0.712,1.8,9.5,11.3,6.1,1,1.5,3.4,3.2,28.5
13,Thanasis Antetokounmpo\antetth01,SF,29,MIL,28,5,11.9,1.4,2.9,0.463,0,0.4,0.091,1.3,2.5,0.521,0.47,0.5,0.9,0.625,1.1,1.7,2.8,0.7,0.5,0.3,0.6,1.9,3.3
14,Carmelo Anthony\anthoca01,PF,37,LAL,41,3,27,4.5,10.5,0.427,2.3,6,0.389,2.1,4.5,0.478,0.538,1.9,2.3,0.802,0.8,3.3,4.1,1,0.8,0.8,0.8,2.3,13.2
15,Cole Anthony\anthoco01,PG,21,ORL,30,30,33.6,6.5,16.1,0.403,2.5,7.4,0.342,4,8.7,0.454,0.481,3.6,4.3,0.852,0.6,5.6,6.2,5.8,0.8,0.2,2.7,2.7,19.2
16,OG Anunoby\anunoog01,SF,24,TOR,25,25,36.2,7,16.2,0.433,2.7,7.5,0.356,4.4,8.7,0.5,0.516,2.6,3.3,0.793,1.4,3.7,5.1,2.4,1.5,0.4,1.7,2.9,19.4
17,Trevor Ariza\arizatr01,SF,36,LAL,9,2,18.1,1.3,2.6,0.522,1.1,2.2,0.5,0.2,0.3,0.667,0.739,0.1,0.2,0.5,0.4,2.9,3.3,1.4,0.4,0.1,0.2,0.6,3.9
18,D.J. Augustin\augusdj01,PG,34,HOU,33,2,15,1.7,4,0.414,1.2,2.8,0.415,0.5,1.2,0.41,0.56,1,1.2,0.868,0.2,1,1.2,2.2,0.3,0,1.3,0.5,5.5
19,Deni Avdija\avdijde01,SF,21,WAS,43,5,22.8,2.6,6.1,0.429,0.8,2.8,0.298,1.8,3.3,0.543,0.498,1.1,1.5,0.719,0.7,4.1,4.8,1.5,0.8,0.7,0.9,2.3,7.1
20,Joel Ayayi\ayayijo01,SG,21,WAS,7,0,2.9,0.1,0.9,0.167,0,0.1,0,0.1,0.7,0.2,0.167,0,0,,0.1,0.3,0.4,0.6,0,0,0,0,0.3
21,Deandre Ayton\aytonde01,C,23,PHO,27,27,30.7,7.5,11.8,0.633,0.1,0.3,0.25,7.4,11.5,0.643,0.636,2.1,3,0.713,2.9,8,11,1.5,0.8,0.9,1.7,2.3,17.1
22,Udoka Azubuike\azubuud01,C,22,UTA,6,1,6.7,0.7,0.8,0.8,0,0,,0.7,0.8,0.8,0.8,0.2,0.3,0.5,0.3,1,1.3,0,0.2,0.3,0.3,0.5,1.5
23,Marvin Bagley III\baglema01,PF,22,SAC,25,12,21.8,3.6,8.2,0.446,0.5,2.2,0.222,3.2,6,0.527,0.475,1.3,1.8,0.75,2.4,4.9,7.3,0.6,0.3,0.3,0.7,1.7,9.1
24,LaMelo Ball\ballla01,PG,20,CHO,37,37,31.9,7,16.7,0.421,2.7,7.3,0.369,4.3,9.4,0.462,0.502,2.6,2.9,0.881,1.6,5.6,7.2,7.6,1.7,0.4,3,3,19.4
25,Lonzo Ball\balllo01,PG,24,CHI,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,1.5,3.5,0.423,0.567,0.6,0.8,0.75,1,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13
26,Mo Bamba\bambamo01,C,23,ORL,33,32,27.8,4,9,0.444,1.2,3.8,0.323,2.8,5.2,0.535,0.513,0.7,0.9,0.767,2.2,6.1,8.4,1.5,0.8,2.1,1.4,2.6,9.9
27,Desmond Bane\banede01,SF,23,MEM,44,44,29.9,6.6,14.2,0.466,2.9,6.9,0.42,3.7,7.3,0.511,0.569,1.4,1.5,0.896,0.5,4,4.5,2.4,1.1,0.5,1.5,2.5,17.5
28,Dalano Banton\bantoda01,SF,22,TOR,33,1,11.7,1.5,3.6,0.407,0.2,0.8,0.269,1.2,2.8,0.446,0.436,0.5,0.7,0.75,0.6,1.5,2,1.7,0.4,0.2,1,1.2,3.7
29,Cat Barber\barbeca01,PG,27,ATL,3,0,4.3,0,1.3,0,0,0,,0,1.3,0,0,0,1.3,0,0.3,0.7,1,1,0,0,0.3,0.3,0
30,Harrison Barnes\barneha02,PF,29,SAC,40,40,33.5,5.1,11.2,0.455,2.1,5,0.424,3,6.2,0.48,0.549,4,4.9,0.83,1.2,5.1,6.2,2.4,0.7,0.2,1.7,1.3,16.3
31,Scottie Barnes\barnesc01,PF,20,TOR,33,33,35.5,5.8,12.2,0.476,0.7,2.4,0.308,5.1,9.8,0.517,0.506,2.1,3,0.714,2.9,5.1,7.9,3.5,1,0.9,1.9,2.8,14.5
32,RJ Barrett\barrerj01,SF,21,NYK,36,36,32.1,6.1,14.5,0.418,1.9,5.4,0.357,4.1,9.1,0.454,0.485,2.8,4,0.703,0.7,4.8,5.5,2.4,0.5,0.3,1.8,2.1,16.9
33,Will Barton\bartowi01,SG,31,DEN,36,36,32.3,5.8,13.4,0.43,2.4,6.3,0.374,3.4,7.1,0.48,0.519,1.3,1.7,0.783,0.6,4.2,4.9,4.1,0.9,0.4,1.8,1.4,15.2
34,Paris Bass\basspa01,SF,26,PHO,2,0,3.5,1,3,0.333,0,1,0,1,2,0.5,0.333,1,1,1,1,1,2,0,0.5,0,1,1,3
35,Charles Bassey\bassech01,PF,21,PHI,19,0,7.6,1.3,1.9,0.676,0,0.2,0,1.3,1.8,0.735,0.676,0.4,0.6,0.727,0.9,1.9,2.8,0.3,0.2,0.8,0.4,1.4,3.1
36,Keita Bates-Diop\bateske01,SF,26,SAS,35,12,17.2,2.4,4.5,0.529,0.4,1,0.361,2,3.5,0.579,0.57,0.8,1.1,0.7,1.1,3.2,4.3,0.7,0.5,0.3,0.8,1.1,5.9
37,Nicolas Batum\batumni01,PF,33,LAC,25,21,25.5,3,6.3,0.471,1.8,4.7,0.381,1.2,1.6,0.744,0.615,0.5,0.8,0.632,0.4,4.3,4.7,1.5,1,0.8,1,1.4,8.2
38,Kent Bazemore\bazemke01,SF,32,LAL,25,14,16.6,1.4,4.2,0.33,0.8,2.3,0.351,0.6,2,0.306,0.425,0.4,0.5,0.769,0.3,1.7,2,0.9,0.8,0.2,0.4,2.1,4
39,Darius Bazley\bazleda01,PF,21,OKC,37,27,26.4,3.5,8.5,0.405,1,3.5,0.279,2.5,5.1,0.492,0.462,1.4,2.1,0.671,1.1,5.2,6.3,1.2,0.7,1.2,1.4,1,9.3
40,Bradley Beal\bealbr01,SG,28,WAS,34,34,36,9.1,20,0.455,1.6,5.5,0.298,7.4,14.4,0.515,0.496,4.2,5,0.84,1,3.7,4.7,6.4,0.9,0.4,3.4,2.4,24
41,Malik Beasley\beaslma01,SG,25,MIN,42,9,27.1,4.4,11.9,0.37,3,8.7,0.342,1.4,3.2,0.444,0.495,0.5,0.6,0.741,0.4,2.8,3.2,1.7,0.6,0.1,0.8,1.3,12.3
42,Jordan Bell\belljo01,C,27,CHI,1,0,2,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,1,0,0,2,0
43,DeAndre' Bembry\bembrde01,SF,27,BRK,38,16,19.6,2.4,4.2,0.581,0.3,0.7,0.444,2.1,3.5,0.609,0.619,0.4,0.7,0.593,0.7,2.4,3.1,1.2,1.1,0.6,0.7,2.1,5.6
44,Dāvis Bertāns\bertada01,PF,29,WAS,29,0,15.7,2,5.4,0.361,1.6,4.6,0.338,0.4,0.9,0.48,0.503,0.9,1,0.931,0.2,1.8,2,0.5,0.4,0.2,0.4,1.7,6.4
45,Patrick Beverley\beverpa01,PG,33,MIN,29,25,26.6,3.2,7.8,0.414,1.2,4,0.31,2,3.8,0.523,0.493,1.3,1.8,0.717,1.2,3.4,4.6,5.1,1.1,0.9,1.2,2.9,9
46,Saddiq Bey\beysa01,SF,22,DET,41,41,33.8,5.2,13.8,0.381,2.3,7.1,0.331,2.9,6.7,0.434,0.466,2.3,2.8,0.828,1.4,4.8,6.2,2.5,0.9,0.2,1.5,1.7,15.2
47,Khem Birch\birchkh01,C,29,TOR,23,7,21,2.2,4.5,0.495,0,0.3,0,2.2,4.1,0.537,0.495,1.3,1.8,0.738,2.7,2.5,5.2,1.2,0.8,0.5,0.7,1.7,5.8
48,Goga Bitadze\bitadgo01,C,22,IND,23,0,7.7,0.9,2.7,0.328,0.2,1.3,0.138,0.7,1.4,0.5,0.361,0.6,0.9,0.65,0.9,1.1,2,0.1,0.4,0.5,0.3,1.4,2.5
49,Bismack Biyombo\biyombi01,C,29,PHO,4,0,16.3,2.8,4,0.688,0,0,,2.8,4,0.688,0.688,1.3,2,0.625,2,3,5,1,0.8,1.8,0.5,1.8,6.8
50,Nemanja Bjelica\bjeline01,C,33,GSW,42,0,15.2,2.4,5.3,0.444,0.9,2.6,0.358,1.4,2.7,0.526,0.531,0.8,1.1,0.667,0.8,3.1,4,1.7,0.6,0.3,1,1.5,6.4
51,Eric Bledsoe\bledser01,PG,32,LAC,44,29,26.3,3.7,8.8,0.422,0.9,3,0.308,2.8,5.8,0.48,0.474,1.6,2.1,0.78,0.5,3,3.5,4.1,1.3,0.4,2.3,1.6,10
52,Keljin Blevins\blevike01,SF,26,POR,5,0,6.6,0.8,1.6,0.5,0.8,1.4,0.571,0,0.2,0,0.75,0,0.4,0,0,0.6,0.6,0.4,0,0,0.6,0.2,2.4
53,Bogdan Bogdanovic\bogdabo01,SG,29,ATL,28,26,28.7,4.4,10.8,0.412,2.2,6.3,0.354,2.2,4.5,0.492,0.515,1,1.3,0.771,0.3,3.4,3.8,2.6,0.7,0.2,1,1.9,12
54,Bojan Bogdanovic\bogdabo02,PF,32,UTA,41,41,30.6,6.1,12.8,0.476,2.6,6.4,0.407,3.5,6.4,0.546,0.578,3.1,3.6,0.859,0.8,3.4,4.1,1.6,0.5,0,1.7,1.6,17.9
55,Bol Bol\bolbo01,PF,22,DEN,14,0,5.8,1.1,1.9,0.556,0.1,0.3,0.25,1,1.6,0.609,0.574,0.1,0.4,0.4,0.3,1.1,1.4,0.4,0.1,0.1,0.3,0.3,2.4
56,Leandro Bolmaro\bolmale01,SF,21,MIN,23,2,8,0.4,1.4,0.281,0.1,0.5,0.167,0.3,0.9,0.35,0.313,0.3,0.4,0.889,0.7,0.9,1.5,0.5,0.2,0,0.5,0.9,1.2
57,Isaac Bonga\bongais01,SF,22,TOR,12,0,5.3,0.3,1.1,0.231,0.1,0.3,0.25,0.2,0.8,0.222,0.269,0.3,0.5,0.667,0.3,0.3,0.6,0.3,0.6,0.2,0.2,0.8,0.9
58,Devin Booker\bookede01,SG,25,PHO,34,34,32.9,8.4,19.2,0.437,2.7,6.6,0.409,5.7,12.6,0.452,0.508,4.2,4.8,0.871,0.9,4.5,5.4,4.4,0.9,0.3,2.6,2.5,23.7
59,Brandon Boston Jr.\bostobr01,SG,20,LAC,27,0,16.1,2.4,6.7,0.354,0.6,2.3,0.27,1.7,4.4,0.398,0.401,1.4,1.6,0.86,0.4,2,2.4,0.9,0.6,0.3,0.7,0.7,6.7
60,Chris Boucher\bouchch01,PF,29,TOR,38,7,18.9,3.1,7.1,0.442,0.7,2.9,0.236,2.4,4.2,0.585,0.491,1.8,2.3,0.753,2,3.6,5.6,0.4,0.6,1,0.7,1.9,8.7
61,James Bouknight\bouknja01,SG,21,CHO,18,0,8.2,1.3,3.7,0.343,0.6,1.6,0.393,0.7,2.2,0.308,0.425,0.4,0.6,0.8,0.8,0.7,1.5,0.8,0.1,0,0.3,0.7,3.6
62,Avery Bradley\bradlav01,SG,31,LAL,35,30,23.7,2.6,6.1,0.423,1.3,3.5,0.385,1.2,2.6,0.473,0.533,0.3,0.3,1,0.5,2,2.5,0.9,0.9,0.2,0.5,1.8,6.7
63,Tony Bradley\bradlto01,C,24,CHI,29,7,12.6,1.7,3,0.57,0,0,,1.7,3,0.57,0.57,0.4,0.5,0.8,1.4,2.9,4.4,0.6,0.2,0.7,0.6,1.2,3.8
64,Ignas Brazdeikis\brazdig01,SF,23,ORL,17,0,8.8,0.7,2.6,0.267,0.2,1.4,0.174,0.5,1.3,0.364,0.311,0.3,0.4,0.833,0.4,1,1.4,0.5,0.2,0.1,0.3,0.9,1.9
65,Mikal Bridges\bridgmi01,SF,25,PHO,41,41,34,4.9,9.5,0.512,1.4,3.7,0.391,3.4,5.8,0.588,0.587,1,1.2,0.857,0.9,3,3.9,1.8,1.2,0.4,0.8,1.9,12.2
66,Miles Bridges\bridgmi02,PF,23,CHO,41,41,36.1,7.4,15.6,0.473,1.9,6,0.317,5.5,9.6,0.571,0.534,2.9,3.8,0.761,1.3,5.9,7.2,3.6,1.1,0.9,1.8,2.6,19.6
67,Oshae Brissett\brissos01,SF,23,IND,32,1,18.5,2.4,5.5,0.44,0.9,2.6,0.354,1.5,2.9,0.516,0.523,0.5,0.9,0.567,1.3,2.6,3.9,0.7,0.5,0.3,0.7,1.5,6.3
68,Malcolm Brogdon\brogdma01,PG,29,IND,27,27,33.6,6.6,14.7,0.446,1.7,5.5,0.311,4.9,9.2,0.526,0.504,3.7,4.3,0.855,0.9,4.3,5.2,5.9,0.9,0.4,2.2,2,18.5
69,Armoni Brooks\brookar01,SG,23,HOU,33,8,18.2,2.5,6.7,0.367,1.8,5.6,0.317,0.7,1.1,0.629,0.5,0.5,0.5,0.889,0.3,1.7,2,1.4,0.6,0.2,0.6,1.6,7.2
70,Dillon Brooks\brookdi01,SF,26,MEM,21,20,28,6.9,16.2,0.426,1.6,4.8,0.327,5.3,11.4,0.469,0.475,3,3.4,0.889,0.8,2.5,3.3,2.7,1.3,0.2,1.8,3.3,18.4
71,Bruce Brown\brownbr01,SF,25,BRK,33,18,22,2.9,6,0.487,0.3,1,0.313,2.6,5.1,0.521,0.513,0.6,0.8,0.769,1.3,3.2,4.5,1.2,1.2,0.5,0.7,2.7,6.8
72,Charlie Brown Jr.\brownch02,SG,24,TOT,8,0,8.5,0.4,1.9,0.2,0,1.1,0,0.4,0.8,0.5,0.2,0.3,0.4,0.667,0.3,1,1.3,0.5,0.8,0.3,0.3,1,1
72,Charlie Brown Jr.\brownch02,SG,24,DAL,3,0,5,0.3,1.7,0.2,0,1,0,0.3,0.7,0.5,0.2,0,0,,0,0.3,0.3,0.3,0.7,0.3,0,0.7,0.7
72,Charlie Brown Jr.\brownch02,SG,24,PHI,5,0,10.6,0.4,2,0.2,0,1.2,0,0.4,0.8,0.5,0.2,0.4,0.6,0.667,0.4,1.4,1.8,0.6,0.8,0.2,0.4,1.2,1.2
73,Chaundee Brown Jr.\brownch05,SG-SF,23,TOT,5,2,20.8,2,6.4,0.313,1.2,3.6,0.333,0.8,2.8,0.286,0.406,1,1.2,0.833,0.2,3,3.2,0.8,0.4,0,0.2,1.4,6.2
73,Chaundee Brown Jr.\brownch05,SF,23,LAL,2,0,10.5,0.5,3.5,0.143,0,1.5,0,0.5,2,0.25,0.143,0,0,,0,1,1,0,0,0,0.5,0,1
73,Chaundee Brown Jr.\brownch05,SG,23,ATL,3,2,27.7,3,8.3,0.36,2,5,0.4,1,3.3,0.3,0.48,1.7,2,0.833,0.3,4.3,4.7,1.3,0.7,0,0,2.3,9.7
74,Greg Brown III\browngr01,SF,20,POR,16,0,5.2,0.8,1.9,0.419,0,0.4,0,0.8,1.6,0.52,0.419,0.4,0.8,0.462,0.5,0.8,1.3,0.3,0.1,0.3,0.4,0.7,2
75,Jaylen Brown\brownja02,SF,25,BOS,30,30,34.7,8.8,19.2,0.459,2.8,7.6,0.367,6,11.5,0.52,0.532,3.8,4.9,0.777,0.9,5.6,6.4,3,1.2,0.5,3.1,2.7,24.2
76,Moses Brown\brownmo01,C,22,DAL,25,1,6.6,1.1,2,0.54,0,0,,1.1,2,0.54,0.54,1.1,1.7,0.628,0.6,1.7,2.4,0,0.1,0.3,0.6,1.1,3.2
77,Sterling Brown\brownst02,SG,26,DAL,35,3,14.5,1.5,3.6,0.402,0.8,2.2,0.346,0.7,1.4,0.49,0.508,0.3,0.3,0.909,0.6,3,3.6,0.8,0.3,0.1,0.6,1.2,4
78,Troy Brown Jr.\browntr01,SF,22,CHI,30,2,15.1,1.6,3.8,0.421,0.5,1.7,0.32,1.1,2.1,0.5,0.491,0.4,0.5,0.75,0.5,2.3,2.8,1.3,0.7,0.1,0.4,1,4.1
79,Jalen Brunson\brunsja01,PG,25,DAL,42,24,30.9,6.5,12.8,0.505,1,3,0.341,5.4,9.8,0.555,0.545,2.1,2.7,0.779,0.6,3.2,3.8,5.6,1,0,1.6,1.8,16
80,Thomas Bryant\bryanth01,C,24,WAS,2,0,11.5,1,2.5,0.4,0.5,1.5,0.333,0.5,1,0.5,0.5,0.5,1,0.5,0,1.5,1.5,0.5,0,0,0,1.5,3
81,Shaq Buchanan\buchash01,PG,25,MEM,2,0,5,0.5,2,0.25,0,1,0,0.5,1,0.5,0.25,0,0,,0.5,0.5,1,1,0.5,0,1,0.5,1
82,Reggie Bullock\bullore01,SF,30,DAL,36,13,23.9,2.3,6,0.382,1.4,4.5,0.321,0.9,1.5,0.564,0.502,0.4,0.5,0.737,0.3,2.7,3,1.1,0.4,0.1,0.5,1.3,6.4
83,Trey Burke\burketr01,PG,29,DAL,21,0,12.6,2.6,6.2,0.423,0.8,2.4,0.32,1.9,3.8,0.488,0.485,0.8,0.8,0.941,0.1,1,1.1,2,0.4,0,0.8,1,6.8
84,Alec Burks\burksal01,SG,30,NYK,42,18,27.9,3.6,9.3,0.391,1.9,4.7,0.409,1.7,4.5,0.372,0.495,2.7,3.3,0.832,0.5,3.9,4.4,2.6,1.3,0.3,0.9,2.3,11.9
85,Jared Butler\butleja02,SG,21,UTA,20,1,5.7,0.9,2.6,0.346,0.5,1.5,0.333,0.4,1.1,0.364,0.442,0.3,0.5,0.667,0.1,0.7,0.8,0.7,0.2,0.3,0.8,1,2.6
86,Jimmy Butler\butleji01,SF,32,MIA,25,25,33.8,7.5,15.4,0.49,0.4,1.8,0.239,7.1,13.5,0.524,0.504,7.1,8.1,0.876,1.8,3.9,5.7,5.7,2,0.4,1.9,1.4,22.6
87,Devontae Cacok\cacokde01,PF,25,SAS,7,0,8.3,2,3,0.667,0,0,,2,3,0.667,0.667,0,0,,0.7,2.3,3,0.3,0.6,0.7,0.1,1.1,4
88,Kentavious Caldwell-Pope\caldwke01,SG,28,WAS,40,40,29.8,4.1,10,0.415,2.1,5.5,0.384,2,4.5,0.453,0.52,1.2,1.4,0.873,0.5,3.2,3.7,1.8,1.1,0.4,1.4,1.8,11.6
89,Facundo Campazzo\campafa01,PG,30,DEN,40,4,22.3,2.3,5.7,0.396,1.2,3.6,0.333,1.1,2.1,0.506,0.502,1.2,1.5,0.81,0.4,1.8,2.2,4.3,1.2,0.5,1.3,2.2,6.9
90,Vlatko Čančar\cancavl01,PF,24,DEN,14,1,10.9,1.6,2.8,0.564,0.5,0.9,0.583,1.1,1.9,0.556,0.654,0.6,0.9,0.75,0.4,1.2,1.6,0.9,0.1,0.2,0.6,0.9,4.3
91,Clint Capela\capelca01,C,27,ATL,36,36,29.7,5.3,9.3,0.569,0,0,0,5.3,9.3,0.571,0.569,1.3,2.7,0.464,4.2,8.9,13.1,1.4,0.8,1.5,0.6,2.5,11.8
92,Vernon Carey Jr.\careyve01,C,20,CHO,2,1,6,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,0.5,0.5,1,1,0.5,1.5,0,0.5,0,0.5,0.5,3.5
93,Jevon Carter\carteje01,PG,26,BRK,34,1,11.6,1,3.3,0.301,0.7,2.4,0.284,0.3,0.9,0.344,0.403,0.1,0.1,0.75,0.2,1.2,1.4,0.9,0.4,0.2,0.4,1,2.8
94,Wendell Carter Jr.\cartewe01,C,22,ORL,37,37,29.4,4.9,10.1,0.489,1.2,3.8,0.331,3.7,6.4,0.583,0.551,2,2.7,0.723,2.2,8.1,10.3,2.7,0.7,0.6,1.6,2.8,13.1
95,Alex Caruso\carusal01,SG,27,CHI,26,9,28,2.8,6.3,0.448,1.1,3,0.364,1.7,3.3,0.523,0.534,1.7,2,0.83,1,2.8,3.7,4,2,0.3,1.5,2.5,8.4
96,Willie Cauley-Stein\caulewi01,C,28,DAL,18,2,9.8,0.9,1.9,0.457,0.1,0.1,0.5,0.8,1.8,0.455,0.471,0.1,0.1,0.5,0.7,1.4,2.1,0.5,0.3,0.2,0.4,0.9,1.9
97,Ahmad Caver\caverah01,PG,25,IND,1,0,1,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,2
98,Justin Champagnie\champju01,SF,20,TOR,23,0,8.9,1.1,2.3,0.472,0.3,0.8,0.333,0.8,1.5,0.543,0.528,0.4,0.4,1,1.5,1,2.4,0.2,0.2,0.2,0.2,1.1,2.8
99,Zylan Cheatham\cheatzy01,SF,26,UTA,1,0,5,0,3,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
100,Chris Chiozza\chiozch01,PG,26,GSW,21,1,11.3,0.8,2.7,0.286,0.6,1.7,0.361,0.1,1,0.15,0.402,0,0,1,0.4,0.9,1.3,1.9,0.4,0,1,1,2.2
101,Marquese Chriss\chrisma01,PF,24,DAL,13,0,11.3,2.6,4.3,0.607,0.5,1.1,0.429,2.2,3.2,0.667,0.661,0.8,1.2,0.625,0.8,2.9,3.7,0.3,0.2,0.3,0.8,2.5,6.5
102,Josh Christopher\chrisjo01,SG,20,HOU,36,2,16.1,2.6,5.7,0.459,0.7,2.1,0.342,1.9,3.6,0.527,0.522,1.1,1.4,0.8,0.7,1.3,2,1.7,0.8,0.1,1.6,1.1,7.1
103,Gary Clark\clarkga01,PF,27,NOP,12,1,10.7,1.1,2.4,0.448,1,2.2,0.462,0.1,0.3,0.333,0.655,0.2,0.3,0.5,0.6,1.9,2.5,0.3,0.3,0.2,0.3,0.3,3.3
104,Brandon Clarke\clarkbr01,PF,25,MEM,31,1,18,4.1,6.4,0.643,0.1,0.5,0.235,4,5.9,0.681,0.653,1.2,1.8,0.673,1.9,3.2,5.1,1.4,0.4,1.1,0.5,1.6,9.6
105,Jordan Clarkson\clarkjo01,SG,29,UTA,41,0,26,5.6,14,0.401,2.6,8.2,0.319,3,5.8,0.517,0.495,1.5,1.9,0.789,0.7,2.7,3.4,2.2,0.7,0.2,1.6,1.8,15.3
106,Nic Claxton\claxtni01,C,22,BRK,20,14,22.2,4,6.1,0.656,0,0,,4,6.1,0.656,0.656,1.2,2,0.615,1.9,3.6,5.5,1,0.6,1.2,0.8,2.5,9.2
107,Amir Coffey\coffeam01,SG,24,LAC,31,9,19.1,2.1,4.7,0.448,1.1,2.9,0.389,1,1.8,0.545,0.569,1.3,1.5,0.872,0.4,2.5,2.9,1.5,0.5,0.2,0.4,1.1,6.6
108,John Collins\collijo01,PF,24,ATL,37,37,32.4,6.5,11.9,0.543,1.4,3.1,0.443,5.1,8.8,0.578,0.601,2.9,3.7,0.794,1.8,6,7.8,1.9,0.6,1.1,1.2,3.1,17.3
109,Darren Collison\collida01,PG,34,LAL,3,0,12.3,0.7,2.3,0.286,0,1,0,0.7,1.3,0.5,0.286,0,0,,0,1.3,1.3,0.7,0.3,0,0.3,1.7,1.3
110,Mike Conley\conlemi01,PG,34,UTA,37,37,28.4,4.9,10.7,0.461,2.4,5.6,0.426,2.5,5.1,0.5,0.573,1.6,2,0.8,0.6,2.4,3,5.3,1.1,0.3,1.5,1.8,13.9
111,Pat Connaughton\connapa01,SG,29,MIL,42,15,27.6,3.8,8,0.47,2.3,5.8,0.395,1.5,2.2,0.667,0.613,0.7,0.8,0.8,0.7,3.9,4.6,1.4,0.9,0.3,0.7,1.3,10.5
112,Tyler Cook\cookty01,PF,24,CHI,9,0,10.4,1.4,2.2,0.65,0,0,,1.4,2.2,0.65,0.65,1.6,1.8,0.875,0.7,1.7,2.3,0.3,0.3,0.1,0.4,1.6,4.4
113,Sharife Cooper\coopesh01,PG,20,ATL,10,0,3.5,0.3,1.4,0.214,0.1,0.6,0.167,0.2,0.8,0.25,0.25,0,0,,0,0.5,0.5,0.5,0,0,0.5,0.1,0.7
114,Petr Cornelie\cornepe01,PF,26,DEN,13,0,2.9,0.4,1.2,0.333,0.1,0.6,0.125,0.3,0.5,0.571,0.367,0.2,0.3,0.75,0.5,0.5,1.1,0.2,0.1,0.1,0.3,0.5,1.1
115,DeMarcus Cousins\couside01,C,31,MIL,17,5,16.9,3.2,6.9,0.466,0.8,2.8,0.271,2.5,4.1,0.6,0.521,1.8,2.2,0.816,1.4,4.4,5.8,1.1,0.9,0.5,0.9,2.7,9.1
